Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftEyePupilSize;RightEyeStatus;RightEyeForward;RightEyePosition;RightEyePupilSize;FocusDistance;FocusStability
75575;1000024514444869700;63726205827561;(0.025, -0.104, 0.174);(0.524, 1.231, 1.881);VALID;0.0254132766276598, -0.161541938781738, 0.986538589000702;0, 0, 0;VALID;0.0282352287322283, -0.148695468902588, 0.988479852676392;-0.0294735506176949, 0, 0;0.203377336263657;VALID;0.0225868318229914, -0.17435984313488, 0.984422922134399;0.0294735506176949, 0, 0;0.180460035800934;2;0
75576;1000024514454827300;63726205827561;(0.025, -0.104, 0.174);(0.524, 1.231, 1.881);VALID;0.0265655871480703, -0.15934830904007, 0.986864924430847;0, 0, 0;VALID;0.0297571811825037, -0.146989092230797, 0.988690376281738;-0.0294735506176949, 0, 0;0.203469440340996;VALID;0.023369574919343, -0.171681016683578, 0.984875380992889;0.0294735506176949, 0, 0;0.180643007159233;2;0
75577;1000024514464843300;63726205827585;(0.025, -0.104, 0.174);(0.593, 1.278, 1.739);VALID;0.026851074770093, -0.157563284039497, 0.987143754959106;0, 0, 0;VALID;0.0300989933311939, -0.145073458552361, 0.988962948322296;-0.0294735506176949, 0, 0;0.203347116708755;VALID;0.0235985945910215, -0.170026361942291, 0.985156893730164;0.0294735506176949, 0, 0;0.180467903614044;2;0
75578;1000024514474810800;63726205827585;(0.025, -0.104, 0.174);(0.593, 1.278, 1.739);VALID;0.0275281816720963, -0.155890837311745, 0.987390637397766;0, 0, 0;VALID;0.0311514381319284, -0.143250331282616, 0.989196121692657;-0.0294735506176949, 0, 0;0.203021764755249;VALID;0.0239000767469406, -0.168503895401955, 0.985411167144775;0.0294735506176949, 0, 0;0.179833769798279;2;0
75579;1000024514484840400;63726205827611;(0.025, -0.104, 0.174);(0.672, 1.340, 1.639);VALID;0.027674462646246, -0.154411420226097, 0.987618982791901;0, 0, 0;VALID;0.0313630178570747, -0.141762867569923, 0.989403665065765;-0.0294735506176949, 0, 0;0.203404307365417;VALID;0.0239810161292553, -0.167032659053802, 0.985659658908844;0.0294735506176949, 0, 0;0.179824963212013;2;0
75580;1000024514494988400;63726205827611;(0.025, -0.104, 0.174);(0.672, 1.340, 1.639);VALID;0.0279202368110418, -0.153070598840714, 0.987820744514465;0, 0, 0;VALID;0.0318058729171753, -0.140458419919014, 0.989575564861298;-0.0294735506176949, 0, 0;0.20266580581665;VALID;0.0240296516567469, -0.165655627846718, 0.985890865325928;0.0294735506176949, 0, 0;0.179975911974907;2;0
75581;1000024514504951100;63726205827611;(0.025, -0.104, 0.174);(0.672, 1.340, 1.639);VALID;0.0279116798192263, -0.151995316147804, 0.987987041473389;0, 0, 0;VALID;0.0318938121199608, -0.139507874846458, 0.989707171916962;-0.0294735506176949, 0, 0;0.203258663415909;VALID;0.0239246711134911, -0.16445617377758, 0.986094176769257;0.0294735506176949, 0, 0;0.179997220635414;2;0
75582;1000024514515004700;63726205827638;(0.026, -0.104, 0.175);(0.749, 1.372, 1.592);VALID;0.0280106160789728, -0.15075571835041, 0.988174140453339;0, 0, 0;VALID;0.0317943580448627, -0.138472020626068, 0.989855885505676;-0.0294735506176949, 0, 0;0.202573835849762;VALID;0.0242221672087908, -0.163014069199562, 0.986326336860657;0.0294735506176949, 0, 0;0.179492399096489;2;0
75583;1000024514524952700;63726205827638;(0.026, -0.104, 0.175);(0.749, 1.372, 1.592);VALID;0.0281791798770428, -0.149854511022568, 0.988306403160095;0, 0, 0;VALID;0.0318518951535225, -0.137490317225456, 0.989990830421448;-0.0294735506176949, 0, 0;0.202095165848732;VALID;0.0245016980916262, -0.162193328142166, 0.986454784870148;0.0294735506176949, 0, 0;0.179926261305809;2;0
75584;1000024514534974600;63726205827666;(0.026, -0.104, 0.175);(0.809, 1.397, 1.519);VALID;0.0282345060259104, -0.149075254797935, 0.988422691822052;0, 0, 0;VALID;0.0318062305450439, -0.13660354912281, 0.99011504650116;-0.0294735506176949, 0, 0;0.20216329395771;VALID;0.0246579498052597, -0.161521449685097, 0.986561119556427;0.0294735506176949, 0, 0;0.179777547717094;2;0
75585;1000024514544954700;63726205827666;(0.026, -0.104, 0.175);(0.809, 1.397, 1.519);VALID;0.0281954370439053, -0.148482963442802, 0.988512933254242;0, 0, 0;VALID;0.0317253731191158, -0.135710537433624, 0.990240454673767;-0.0294735506176949, 0, 0;0.202080979943275;VALID;0.0246604643762112, -0.161228880286217, 0.986608922481537;0.0294735506176949, 0, 0;0.179777547717094;2;0
75586;1000024514555070200;63726205827666;(0.026, -0.104, 0.175);(0.809, 1.397, 1.519);VALID;0.0279914829879999, -0.14801661670208, 0.988588690757751;0, 0, 0;VALID;0.0316684320569038, -0.134990602731705, 0.990340650081635;-0.0294735506176949, 0, 0;0.201684594154358;VALID;0.0243093185126781, -0.161015063524246, 0.986652553081512;0.0294735506176949, 0, 0;0.179623544216156;2;0
75587;1000024514565151300;63726205827695;(0.026, -0.104, 0.175);(0.799, 1.457, 1.500);VALID;0.0279320441186428, -0.14682300388813, 0.988768339157104;0, 0, 0;VALID;0.0315815843641758, -0.133987456560135, 0.990479648113251;-0.0294735506176949, 0, 0;0.201260209083557;VALID;0.0242774486541748, -0.159631952643394, 0.986878037452698;0.0294735506176949, 0, 0;0.178589388728142;2;0.236000716686249
75588;1000024514575064700;63726205827695;(0.026, -0.104, 0.175);(0.799, 1.457, 1.500);VALID;0.0278055369853973, -0.145995751023293, 0.988894402980804;0, 0, 0;VALID;0.0315545238554478, -0.133254319429398, 0.990579426288605;-0.0294735506176949, 0, 0;0.20108899474144;VALID;0.0240515656769276, -0.158711016178131, 0.987032055854797;0.0294735506176949, 0, 0;0.179491549730301;2;0.453458935022354
75589;1000024514585087600;63726205827695;(0.026, -0.104, 0.175);(0.799, 1.457, 1.500);VALID;0.0275735538452864, -0.145298540592194, 0.989003539085388;0, 0, 0;VALID;0.031199561432004, -0.132655784487724, 0.99067097902298;-0.0294735506176949, 0, 0;0.20087157189846;VALID;0.0239427015185356, -0.157915741205215, 0.987162292003632;0.0294735506176949, 0, 0;0.178614124655724;2;0.636128544807434
75590;1000024514595096800;63726205827725;(0.026, -0.104, 0.175);(0.803, 1.466, 1.537);VALID;0.0275107603520155, -0.144865408539772, 0.989068865776062;0, 0, 0;VALID;0.0310733951628208, -0.132065385580063, 0.990753829479218;-0.0294735506176949, 0, 0;0.200937390327454;VALID;0.0239431895315647, -0.15763945877552, 0.987206399440765;0.0294735506176949, 0, 0;0.178614124655724;2;0.757241010665894
75591;1000024514605141400;63726205827726;(0.026, -0.104, 0.175);(0.803, 1.466, 1.537);VALID;0.0272886287420988, -0.144145578145981, 0.989180147647858;0, 0, 0;VALID;0.0308461226522923, -0.131527632474899, 0.990832507610321;-0.0294735506176949, 0, 0;0.200347125530243;VALID;0.0237263701856136, -0.156738340854645, 0.98735511302948;0.0294735506176949, 0, 0;0.178111270070076;2;0.827590227127075
75592;1000024514615139600;63726205827726;(0.026, -0.104, 0.175);(0.803, 1.466, 1.537);VALID;0.0271802507340908, -0.143407911062241, 0.989290356636047;0, 0, 0;VALID;0.0308776348829269, -0.131119638681412, 0.990885555744171;-0.0294735506176949, 0, 0;0.199638888239861;VALID;0.0234783217310905, -0.155672207474709, 0.987529695034027;0.0294735506176949, 0, 0;0.178176447749138;2;0.876591622829437
75593;1000024514625180300;63726205827755;(0.026, -0.104, 0.175);(0.792, 1.485, 1.500);VALID;0.027112815529108, -0.143118396401405, 0.989334106445313;0, 0, 0;VALID;0.031003637239337, -0.131226867437363, 0.990867435932159;-0.0294735506176949, 0, 0;0.199638888239861;VALID;0.023217685520649, -0.154987171292305, 0.987643599510193;0.0294735506176949, 0, 0;0.17721988260746;2;0.933131039142609
75594;1000024514635221800;63726205827755;(0.026, -0.104, 0.175);(0.792, 1.485, 1.500);VALID;0.0270421039313078, -0.143155872821808, 0.989330649375916;0, 0, 0;VALID;0.031145503744483, -0.131814584136009, 0.990785002708435;-0.0294735506176949, 0, 0;0.199638888239861;VALID;0.0229347106069326, -0.154476016759872, 0.987730324268341;0.0294735506176949, 0, 0;0.176697850227356;2;0.972913265228271
75595;1000024514645262900;63726205827756;(0.026, -0.104, 0.175);(0.792, 1.485, 1.500);VALID;0.0268940012902021, -0.142918393015862, 0.989369034767151;0, 0, 0;VALID;0.031085854396224, -0.13181383907795, 0.990786969661713;-0.0294735506176949, 0, 0;0.201889306306839;VALID;0.0226983074098825, -0.154002517461777, 0.987809717655182;0.0294735506176949, 0, 0;0.176431715488434;2;1
75596;1000024514655174200;63726205827784;(0.026, -0.104, 0.175);(0.762, 1.521, 1.480);VALID;0.0270796474069357, -0.141592502593994, 0.989554584026337;0, 0, 0;VALID;0.0313487723469734, -0.130592465400696, 0.990940392017365;-0.0294735506176949, 0, 0;0.198006615042686;VALID;0.0228066984564066, -0.152572557330132, 0.988029062747955;0.0294735506176949, 0, 0;0.17520098388195;2;1
75597;1000024514665224400;63726205827784;(0.026, -0.104, 0.175);(0.762, 1.521, 1.480);VALID;0.0270877070724964, -0.141018688678741, 0.989636301994324;0, 0, 0;VALID;0.0315391644835472, -0.129922240972519, 0.99102246761322;-0.0294735506176949, 0, 0;0.198006615042686;VALID;0.0226323269307613, -0.152094721794128, 0.988106787204742;0.0294735506176949, 0, 0;0.176506847143173;2;1
75598;1000024514675194100;63726205827785;(0.026, -0.104, 0.175);(0.762, 1.521, 1.480);VALID;0.0268571730703115, -0.140747308731079, 0.98968118429184;0, 0, 0;VALID;0.0312712304294109, -0.129576697945595, 0.991076171398163;-0.0294735506176949, 0, 0;0.198647618293762;VALID;0.0224391892552376, -0.151897326111794, 0.988141536712646;0.0294735506176949, 0, 0;0.176928356289864;2;1
75599;1000024514685370600;63726205827814;(0.026, -0.105, 0.175);(0.742, 1.529, 1.470);VALID;0.0266199875622988, -0.140172407031059, 0.989769220352173;0, 0, 0;VALID;0.0311412625014782, -0.128574997186661, 0.991210699081421;-0.0294735506176949, 0, 0;0.197814986109734;VALID;0.0220945328474045, -0.151747807860374, 0.988172292709351;0.0294735506176949, 0, 0;0.176895707845688;2;1
75600;1000024514695315800;63726205827814;(0.026, -0.105, 0.175);(0.742, 1.529, 1.470);VALID;0.0264586303383112, -0.139366298913956, 0.989887356758118;0, 0, 0;VALID;0.0309923104941845, -0.12752890586853, 0.991350531578064;-0.0294735506176949, 0, 0;0.197814986109734;VALID;0.0219206418842077, -0.151181012392044, 0.988263010978699;0.0294735506176949, 0, 0;0.176013067364693;2;1
75601;1000024514705330000;63726205827814;(0.026, -0.105, 0.175);(0.742, 1.529, 1.470);VALID;0.0260653086006641, -0.13921095430851, 0.989919662475586;0, 0, 0;VALID;0.0306928474456072, -0.127383813261986, 0.991378486156464;-0.0294735506176949, 0, 0;0.19771771132946;VALID;0.02143351174891, -0.151015356183052, 0.988299012184143;0.0294735506176949, 0, 0;0.174801290035248;2;1
75602;1000024514715329800;63726205827826;(0.027, -0.105, 0.175);(0.733, 1.542, 1.462);VALID;0.0257774963974953, -0.138866007328033, 0.98997563123703;0, 0, 0;VALID;0.0303300730884075, -0.127132385969162, 0.991421937942505;-0.0294735506176949, 0, 0;0.197248637676239;VALID;0.0212207846343517, -0.150577336549759, 0.988370418548584;0.0294735506176949, 0, 0;0.173872202634811;2;1
75603;1000024514725287200;63726205827842;(0.026, -0.105, 0.175);(0.720, 1.540, 1.444);VALID;0.0253611914813519, -0.138658449053764, 0.990015506744385;0, 0, 0;VALID;0.0299579072743654, -0.127042800188065, 0.991444706916809;-0.0294735506176949, 0, 0;0.196886539459229;VALID;0.020760465413332, -0.150252163410187, 0.988429725170136;0.0294735506176949, 0, 0;0.173383414745331;2;1
75604;1000024514735312800;63726205827843;(0.026, -0.105, 0.175);(0.720, 1.540, 1.444);VALID;0.0259005278348923, -0.137853443622589, 0.990113914012909;0, 0, 0;VALID;0.0303057227283716, -0.126272723078728, 0.991532504558563;-0.0294735506176949, 0, 0;0.197158515453339;VALID;0.0214913040399551, -0.149412736296654, 0.988541305065155;0.0294735506176949, 0, 0;0.174032747745514;2;1
75605;1000024514745480500;63726205827859;(0.027, -0.105, 0.174);(0.716, 1.553, 1.416);VALID;0.0279937535524368, -0.130820825695992, 0.991010725498199;0, 0, 0;VALID;0.0321641638875008, -0.119286000728607, 0.992338836193085;-0.0294735506176949, 0, 0;0.192775964736938;VALID;0.0238190833479166, -0.14233572781086, 0.989531815052032;0.0294735506176949, 0, 0;0.170589104294777;2;0.979605257511139
75606;1000024514755407100;63726205827859;(0.027, -0.105, 0.174);(0.716, 1.553, 1.416);VALID;0.0306009408086538, -0.120405808091164, 0.992253005504608;0, 0, 0;VALID;0.0339599139988422, -0.109618850052357, 0.993393421173096;-0.0294735506176949, 0, 0;0.19321683049202;VALID;0.0272380188107491, -0.131177246570587, 0.990984678268433;0.0294735506176949, 0, 0;0.169976502656937;2;0.842101991176605
75607;1000024514765491100;63726205827876;(0.027, -0.105, 0.174);(0.697, 1.561, 1.407);VALID;0.0335687473416328, -0.104094266891479, 0.994000792503357;0, 0, 0;VALID;0.0360929481685162, -0.0942698866128922, 0.994892179965973;-0.0294735506176949, 0, 0;0.190782710909843;VALID;0.0310410670936108, -0.113907851278782, 0.99300628900528;0.0294735506176949, 0, 0;0.167535930871964;2;0.61542409658432
75608;1000024514775449200;63726205827893;(0.027, -0.105, 0.174);(0.682, 1.571, 1.416);VALID;0.0364390388131142, -0.0857851803302765, 0.995647072792053;0, 0, 0;VALID;0.0386357568204403, -0.0782228857278824, 0.996186971664429;-0.0294735506176949, 0, 0;0.189975798130035;VALID;0.0342400521039963, -0.0933421403169632, 0.995045185089111;0.0294735506176949, 0, 0;0.167039901018143;2;0.359554290771484
75609;1000024514785488900;63726205827893;(0.027, -0.105, 0.174);(0.682, 1.571, 1.416);VALID;0.0393010005354881, -0.0757289305329323, 0.996353626251221;0, 0, 0;VALID;0.0410388596355915, -0.0683923661708832, 0.996814072132111;-0.0294735506176949, 0, 0;0.189657628536224;VALID;0.0375608988106251, -0.0830611735582352, 0.995836317539215;0.0294735506176949, 0, 0;0.166877642273903;2;0.215785220265388
75610;1000024514795475700;63726205827909;(0.026, -0.105, 0.174);(0.679, 1.600, 1.414);VALID;0.0416777320206165, -0.0683465600013733, 0.996790707111359;0, 0, 0;VALID;0.0431071147322655, -0.061051893979311, 0.997203290462494;-0.0294735506176949, 0, 0;0.188189134001732;VALID;0.0402460359036922, -0.0756374374032021, 0.996322870254517;0.0294735506176949, 0, 0;0.166909903287888;2;0.115426756441593
75611;1000024514805489800;63726205827909;(0.026, -0.105, 0.174);(0.679, 1.600, 1.414);VALID;0.0434676632285118, -0.064179316163063, 0.996991276741028;0, 0, 0;VALID;0.04511833563447, -0.0561486259102821, 0.997402489185333;-0.0294735506176949, 0, 0;0.18764141201973;VALID;0.0418140664696693, -0.0722056850790977, 0.996512889862061;0.0294735506176949, 0, 0;0.167353123426437;2;0.0611942335963249
75612;1000024514815603600;63726205827926;(0.026, -0.105, 0.174);(0.660, 1.632, 1.454);VALID;0.0449395291507244, -0.0613178536295891, 0.997106075286865;0, 0, 0;VALID;0.0466487966477871, -0.0533568225800991, 0.997485280036926;-0.0294735506176949, 0, 0;0.187681660056114;VALID;0.0432272739708424, -0.0692748129367828, 0.996660649776459;0.0294735506176949, 0, 0;0.165828362107277;2;0.0193770062178373
75613;1000024514825561300;63726205827943;(0.026, -0.105, 0.174);(0.617, 1.667, 1.544);VALID;0.0459487438201904, -0.0596613772213459, 0.997160613536835;0, 0, 0;VALID;0.0477147959172726, -0.0515402927994728, 0.997530400753021;-0.0294735506176949, 0, 0;0.18775936961174;VALID;0.0441795140504837, -0.0677783340215683, 0.996721744537354;0.0294735506176949, 0, 0;0.165781542658806;2;0
75614;1000024514835607500;63726205827943;(0.026, -0.105, 0.174);(0.617, 1.667, 1.544);VALID;0.0469176433980465, -0.0581971779465675, 0.997201979160309;0, 0, 0;VALID;0.0487397871911526, -0.050064530223608, 0.997556030750275;-0.0294735506176949, 0, 0;0.186318188905716;VALID;0.0450922325253487, -0.066325768828392, 0.996778607368469;0.0294735506176949, 0, 0;0.165759548544884;2;0
75615;1000024514845578600;63726205827959;(0.026, -0.104, 0.173);(0.519, 1.666, 1.751);VALID;0.0476386435329914, -0.0573823601007462, 0.997215032577515;0, 0, 0;VALID;0.0495890490710735, -0.049140777438879, 0.997560083866119;-0.0294735506176949, 0, 0;0.186069875955582;VALID;0.0456848107278347, -0.0656198188662529, 0.99679833650589;0.0294735506176949, 0, 0;0.165378421545029;2;0
75616;1000024514855523100;63726205827960;(0.026, -0.104, 0.173);(0.519, 1.666, 1.751);VALID;0.0479704514145851, -0.0567617937922478, 0.997234642505646;0, 0, 0;VALID;0.0501380003988743, -0.0482357181608677, 0.997576832771301;-0.0294735506176949, 0, 0;0.185556784272194;VALID;0.0457991845905781, -0.0652834698557854, 0.996815204620361;0.0294735506176949, 0, 0;0.165126651525497;2;0
75617;1000024514865578700;63726205827976;(0.026, -0.104, 0.173);(0.330, 1.609, 2.051);VALID;0.0482250675559044, -0.0567735657095909, 0.997221708297729;0, 0, 0;VALID;0.0506551079452038, -0.048097837716341, 0.99755734205246;-0.0294735506176949, 0, 0;0.185360074043274;VALID;0.045791108161211, -0.065444678068161, 0.99680495262146;0.0294735506176949, 0, 0;0.165159061551094;2;0
75618;1000024514875661600;63726205827993;(0.026, -0.104, 0.172);(0.093, 1.489, 2.211);VALID;0.0483256503939629, -0.0567013025283813, 0.997220933437347;0, 0, 0;VALID;0.0509363934397697, -0.0478185415267944, 0.997556447982788;-0.0294735506176949, 0, 0;0.184493348002434;VALID;0.0457107611000538, -0.0655791908502579, 0.996799826622009;0.0294735506176949, 0, 0;0.164252981543541;2;0
75619;1000024514885743800;63726205827993;(0.026, -0.104, 0.172);(0.093, 1.489, 2.211);VALID;0.0485274158418179, -0.0570832900702953, 0.997189342975616;0, 0, 0;VALID;0.0508280210196972, -0.0482626520097256, 0.997540593147278;-0.0294735506176949, 0, 0;0.185136690735817;VALID;0.0462227687239647, -0.0658991783857346, 0.996755123138428;0.0294735506176949, 0, 0;0.164115190505981;2;0
75620;1000024514895706100;63726205828009;(0.025, -0.104, 0.172);(-0.005, 1.408, 2.392);VALID;0.0487709231674671, -0.0586768016219139, 0.997084975242615;0, 0, 0;VALID;0.0505647771060467, -0.0498905405402184, 0.997473895549774;-0.0294735506176949, 0, 0;0.185602873563766;VALID;0.0469731390476227, -0.067458339035511, 0.996615707874298;0.0294735506176949, 0, 0;0.163981556892395;2;0
75621;1000024514905719800;63726205828009;(0.025, -0.104, 0.172);(-0.005, 1.408, 2.392);VALID;0.0510379113256931, -0.0609026812016964, 0.996837973594666;0, 0, 0;VALID;0.0526890344917774, -0.0521771311759949, 0.997246921062469;-0.0294735506176949, 0, 0;0.185229957103729;VALID;0.0493827536702156, -0.0696234181523323, 0.996350288391113;0.0294735506176949, 0, 0;0.166931584477425;2;0
75622;1000024514915672200;63726205828026;(0.025, -0.103, 0.172);(359.856, 1.334, 2.535);VALID;0.0529095865786076, -0.0655459016561508, 0.996445834636688;0, 0, 0;VALID;0.053616963326931, -0.0574336834251881, 0.99690854549408;-0.0294735506176949, 0, 0;0.182683289051056;VALID;0.0521986894309521, -0.0736537650227547, 0.995916903018951;0.0294735506176949, 0, 0;0.169796839356422;2;0
75623;1000024514925689800;63726205828043;(0.024, -0.103, 0.171);(359.686, 1.362, 2.606);VALID;0.0544071644544601, -0.079573929309845, 0.995343089103699;0, 0, 0;VALID;0.0543382205069065, -0.0750732645392418, 0.995696425437927;-0.0294735506176949, 0, 0;0.175202921032906;VALID;0.0544749982655048, -0.0840729624032974, 0.994969427585602;0.0294735506176949, 0, 0;0.159950092434883;2;0
75624;1000024514935848700;63726205828043;(0.024, -0.103, 0.171);(359.686, 1.362, 2.606);VALID;0.0540908984839916, -0.111482612788677, 0.992293179035187;-0.0294735506176949, 0, 0;VALID;0.0540908984839916, -0.111482612788677, 0.992293179035187;-0.0294735506176949, 0, 0;0.1622164696455;INVALID;;;;2;0
